,txn_date,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death
32279,2021-02-28,อุดรธานี,0,11,0,9,0,0
32280,2021-02-28,อุตรดิตถ์,0,6,0,5,0,0
32281,2021-02-28,อุทัยธานี,0,1,0,1,0,0
32282,2021-02-28,อุบลราชธานี,0,19,0,17,0,1
32283,2021-02-28,อ่างทอง,0,122,0,122,0,0
32284,2021-02-28,เชียงราย,0,74,0,10,0,0
32285,2021-02-28,เชียงใหม่,0,67,0,56,0,1
32286,2021-02-28,เพชรบุรี,0,49,0,49,0,0
32287,2021-02-28,เพชรบูรณ์,0,4,0,3,0,0
32288,2021-02-28,เลย,0,12,0,12,0,0
32289,2021-02-28,แพร่,0,1,0,1,0,0
32290,2021-02-28,แม่ฮ่องสอน,0,5,0,3,0,0
32291,2021-02-28,ไม่ระบุ,0,12,0,0,0,0
32292,2021-03-01,กระบี่,0,27,0,20,0,0
32293,2021-03-01,กรุงเทพมหานคร,8,3489,2,2281,0,30
32294,2021-03-01,กาญจนบุรี,0,16,0,14,0,0
32295,2021-03-01,กาฬสินธุ์,0,3,0,3,0,0
32296,2021-03-01,กำแพงเพชร,0,2,0,2,0,0
32297,2021-03-01,ขอนแก่น,0,19,0,18,0,0
32298,2021-03-01,จันทบุรี,0,224,0,223,0,1
32299,2021-03-01,ฉะเชิงเทรา,0,44,0,42,0,1
32300,2021-03-01,ชลบุรี,7,1419,1,732,0,5
32301,2021-03-01,ชัยนาท,0,11,0,11,0,0
32302,2021-03-01,ชัยภูมิ,0,11,0,10,0,0
32303,2021-03-01,ชุมพร,0,21,0,21,0,3
32304,2021-03-01,ตรัง,0,12,0,10,0,0
32305,2021-03-01,ตราด,0,33,0,33,0,0
32306,2021-03-01,ตาก,3,259,3,164,0,2
32307,2021-03-01,นครนายก,0,15,0,15,0,0
32308,2021-03-01,นครปฐม,2,139,2,135,0,0
32309,2021-03-01,นครพนม,0,3,0,3,0,0
32310,2021-03-01,นครราชสีมา,0,32,0,30,0,0
32311,2021-03-01,นครศรีธรรมราช,0,16,0,14,0,1
32312,2021-03-01,นครสวรรค์,0,13,0,9,0,0
32313,2021-03-01,นนทบุรี,4,414,1,323,0,3
32314,2021-03-01,นราธิวาส,0,54,0,21,0,2
32315,2021-03-01,น่าน,0,1,0,1,0,0
32316,2021-03-01,บึงกาฬ,0,0,0,0,0,0
32317,2021-03-01,บุรีรัมย์,0,15,0,11,0,1
32318,2021-03-01,ปทุมธานี,35,682,35,670,1,4
32319,2021-03-01,ประจวบคีรีขันธ์,0,19,0,12,0,2
32320,2021-03-01,ปราจีนบุรี,0,18,0,17,0,1
32321,2021-03-01,ปัตตานี,0,97,0,54,0,1
32322,2021-03-01,พระนครศรีอยุธยา,0,59,0,58,0,1
32323,2021-03-01,พะเยา,0,4,0,3,0,1
32324,2021-03-01,พังงา,0,2,0,2,0,0
32325,2021-03-01,พัทลุง,0,17,0,17,0,0
32326,2021-03-01,พิจิตร,0,10,0,9,0,1
32327,2021-03-01,พิษณุโลก,0,7,0,6,0,0
32328,2021-03-01,ภูเก็ต,0,231,0,212,0,3
32329,2021-03-01,มหาสารคาม,0,21,0,21,0,2
32330,2021-03-01,มุกดาหาร,0,4,0,4,0,0
32331,2021-03-01,ยะลา,0,142,0,89,0,2
32332,2021-03-01,ยโสธร,0,1,0,0,0,0
32333,2021-03-01,ระนอง,0,1,0,1,0,0
32334,2021-03-01,ระยอง,0,602,0,601,0,1
32335,2021-03-01,ราชบุรี,1,41,1,37,0,0
32336,2021-03-01,ร้อยเอ็ด,0,4,0,4,0,0
32337,2021-03-01,ลพบุรี,0,24,0,24,0,0
32338,2021-03-01,ลำปาง,0,7,0,7,0,0
32339,2021-03-01,ลำพูน,0,6,0,6,0,0
32340,2021-03-01,ศรีสะเกษ,0,8,0,7,0,0
32341,2021-03-01,สกลนคร,0,1,0,1,0,0
32342,2021-03-01,สงขลา,0,147,0,87,0,0
32343,2021-03-01,สตูล,0,24,0,2,0,0
32344,2021-03-01,สมุทรปราการ,1,737,0,447,0,4
32345,2021-03-01,สมุทรสงคราม,0,72,0,72,0,1
32346,2021-03-01,สมุทรสาคร,19,16228,19,16228,0,8
32347,2021-03-01,สระบุรี,0,23,0,22,0,0
32348,2021-03-01,สระแก้ว,0,15,0,9,0,0
32349,2021-03-01,สิงห์บุรี,0,17,0,17,0,0
32350,2021-03-01,สุพรรณบุรี,0,24,0,24,0,0
32351,2021-03-01,สุราษฎร์ธานี,0,30,0,27,0,0
32352,2021-03-01,สุรินทร์,0,14,0,13,0,1
32353,2021-03-01,สุโขทัย,0,4,0,4,0,0
32354,2021-03-01,หนองคาย,0,5,0,5,0,0
32355,2021-03-01,หนองบัวลำภู,0,4,0,4,0,0
32356,2021-03-01,อำนาจเจริญ,0,4,0,3,0,0
32357,2021-03-01,อุดรธานี,0,11,0,9,0,0
32358,2021-03-01,อุตรดิตถ์,0,6,0,5,0,0
32359,2021-03-01,อุทัยธานี,0,1,0,1,0,0
32360,2021-03-01,อุบลราชธานี,0,19,0,17,0,1
32361,2021-03-01,อ่างทอง,0,122,0,122,0,0
32362,2021-03-01,เชียงราย,0,74,0,10,0,0
32363,2021-03-01,เชียงใหม่,0,67,0,56,0,1
32364,2021-03-01,เพชรบุรี,0,49,0,49,0,0
32365,2021-03-01,เพชรบูรณ์,0,4,0,3,0,0
32366,2021-03-01,เลย,0,12,0,12,0,0
32367,2021-03-01,แพร่,0,1,0,1,0,0
32368,2021-03-01,แม่ฮ่องสอน,0,5,0,3,0,0
32369,2021-03-01,ไม่ระบุ,0,12,0,0,0,0
32370,2021-03-02,กระบี่,0,27,0,20,0,0
32371,2021-03-02,กรุงเทพมหานคร,3,3492,1,2282,0,30
32372,2021-03-02,กาญจนบุรี,0,16,0,14,0,0
32373,2021-03-02,กาฬสินธุ์,0,3,0,3,0,0
32374,2021-03-02,กำแพงเพชร,0,2,0,2,0,0
32375,2021-03-02,ขอนแก่น,0,19,0,18,0,0
32376,2021-03-02,จันทบุรี,0,224,0,223,0,1
32377,2021-03-02,ฉะเชิงเทรา,0,44,0,42,0,1
32378,2021-03-02,ชลบุรี,0,1419,0,732,0,5
32379,2021-03-02,ชัยนาท,0,11,0,11,0,0
32380,2021-03-02,ชัยภูมิ,0,11,0,10,0,0
32381,2021-03-02,ชุมพร,0,21,0,21,0,3
32382,2021-03-02,ตรัง,0,12,0,10,0,0
32383,2021-03-02,ตราด,0,33,0,33,0,0
32384,2021-03-02,ตาก,4,263,4,168,0,2
32385,2021-03-02,นครนายก,0,15,0,15,0,0
32386,2021-03-02,นครปฐม,1,140,1,136,0,0
32387,2021-03-02,นครพนม,0,3,0,3,0,0
32388,2021-03-02,นครราชสีมา,0,32,0,30,0,0
32389,2021-03-02,นครศรีธรรมราช,0,16,0,14,0,1
32390,2021-03-02,นครสวรรค์,0,13,0,9,0,0
32391,2021-03-02,นนทบุรี,1,415,1,324,0,3
32392,2021-03-02,นราธิวาส,0,54,0,21,0,2
32393,2021-03-02,น่าน,0,1,0,1,0,0
32394,2021-03-02,บึงกาฬ,0,0,0,0,0,0
32395,2021-03-02,บุรีรัมย์,0,15,0,11,0,1
32396,2021-03-02,ปทุมธานี,8,690,8,678,0,4
32397,2021-03-02,ประจวบคีรีขันธ์,0,19,0,12,0,2
32398,2021-03-02,ปราจีนบุรี,0,18,0,17,0,1
32399,2021-03-02,ปัตตานี,0,97,0,54,0,1
32400,2021-03-02,พระนครศรีอยุธยา,0,59,0,58,0,1
32401,2021-03-02,พะเยา,0,4,0,3,0,1
32402,2021-03-02,พังงา,0,2,0,2,0,0
32403,2021-03-02,พัทลุง,0,17,0,17,0,0
32404,2021-03-02,พิจิตร,0,10,0,9,0,1
32405,2021-03-02,พิษณุโลก,0,7,0,6,0,0
32406,2021-03-02,ภูเก็ต,0,231,0,212,0,3
32407,2021-03-02,มหาสารคาม,0,21,0,21,0,2
32408,2021-03-02,มุกดาหาร,0,4,0,4,0,0
32409,2021-03-02,ยะลา,0,142,0,89,0,2
32410,2021-03-02,ยโสธร,0,1,0,0,0,0
32411,2021-03-02,ระนอง,0,1,0,1,0,0
32412,2021-03-02,ระยอง,0,602,0,601,0,1
32413,2021-03-02,ราชบุรี,0,41,0,37,0,0
32414,2021-03-02,ร้อยเอ็ด,0,4,0,4,0,0
32415,2021-03-02,ลพบุรี,0,24,0,24,0,0
32416,2021-03-02,ลำปาง,0,7,0,7,0,0
32417,2021-03-02,ลำพูน,0,6,0,6,0,0
32418,2021-03-02,ศรีสะเกษ,0,8,0,7,0,0
32419,2021-03-02,สกลนคร,0,1,0,1,0,0
32420,2021-03-02,สงขลา,0,147,0,87,0,0
32421,2021-03-02,สตูล,0,24,0,2,0,0
32422,2021-03-02,สมุทรปราการ,1,738,0,447,0,4
32423,2021-03-02,สมุทรสงคราม,0,72,0,72,0,1
32424,2021-03-02,สมุทรสาคร,24,16252,24,16252,0,8
32425,2021-03-02,สระบุรี,0,23,0,22,0,0
32426,2021-03-02,สระแก้ว,0,15,0,9,0,0
32427,2021-03-02,สิงห์บุรี,0,17,0,17,0,0
32428,2021-03-02,สุพรรณบุรี,0,24,0,24,0,0
32429,2021-03-02,สุราษฎร์ธานี,0,30,0,27,0,0
32430,2021-03-02,สุรินทร์,0,14,0,13,0,1
32431,2021-03-02,สุโขทัย,0,4,0,4,0,0
32432,2021-03-02,หนองคาย,0,5,0,5,0,0
32433,2021-03-02,หนองบัวลำภู,0,4,0,4,0,0
32434,2021-03-02,อำนาจเจริญ,0,4,0,3,0,0
32435,2021-03-02,อุดรธานี,0,11,0,9,0,0
32436,2021-03-02,อุตรดิตถ์,0,6,0,5,0,0
32437,2021-03-02,อุทัยธานี,0,1,0,1,0,0
32438,2021-03-02,อุบลราชธานี,0,19,0,17,0,1
32439,2021-03-02,อ่างทอง,0,122,0,122,0,0
32440,2021-03-02,เชียงราย,0,74,0,10,0,0
32441,2021-03-02,เชียงใหม่,0,67,0,56,0,1
32442,2021-03-02,เพชรบุรี,0,49,0,49,0,0
32443,2021-03-02,เพชรบูรณ์,0,4,0,3,0,0
32444,2021-03-02,เลย,0,12,0,12,0,0
32445,2021-03-02,แพร่,0,1,0,1,0,0
32446,2021-03-02,แม่ฮ่องสอน,0,5,0,3,0,0
32447,2021-03-02,ไม่ระบุ,0,12,0,0,0,0
32448,2021-03-03,กระบี่,0,27,0,20,0,0
32449,2021-03-03,กรุงเทพมหานคร,4,3496,3,2285,1,31
32450,2021-03-03,กาญจนบุรี,0,16,0,14,0,0
32451,2021-03-03,กาฬสินธุ์,0,3,0,3,0,0
32452,2021-03-03,กำแพงเพชร,0,2,0,2,0,0
32453,2021-03-03,ขอนแก่น,0,19,0,18,0,0
32454,2021-03-03,จันทบุรี,0,224,0,223,0,1
32455,2021-03-03,ฉะเชิงเทรา,0,44,0,42,0,1
32456,2021-03-03,ชลบุรี,5,1424,0,732,0,5
32457,2021-03-03,ชัยนาท,0,11,0,11,0,0
32458,2021-03-03,ชัยภูมิ,0,11,0,10,0,0
32459,2021-03-03,ชุมพร,0,21,0,21,0,3
32460,2021-03-03,ตรัง,0,12,0,10,0,0
32461,2021-03-03,ตราด,0,33,0,33,0,0
32462,2021-03-03,ตาก,4,267,0,168,0,2
32463,2021-03-03,นครนายก,0,15,0,15,0,0
32464,2021-03-03,นครปฐม,0,140,0,136,0,0
32465,2021-03-03,นครพนม,0,3,0,3,0,0
32466,2021-03-03,นครราชสีมา,0,32,0,30,0,0
32467,2021-03-03,นครศรีธรรมราช,0,16,0,14,0,1
32468,2021-03-03,นครสวรรค์,0,13,0,9,0,0
32469,2021-03-03,นนทบุรี,0,415,0,324,0,3
32470,2021-03-03,นราธิวาส,0,54,0,21,0,2
32471,2021-03-03,น่าน,0,1,0,1,0,0
32472,2021-03-03,บึงกาฬ,0,0,0,0,0,0
32473,2021-03-03,บุรีรัมย์,0,15,0,11,0,1
32474,2021-03-03,ปทุมธานี,8,698,8,686,0,4
32475,2021-03-03,ประจวบคีรีขันธ์,1,20,1,13,0,2
32476,2021-03-03,ปราจีนบุรี,0,18,0,17,0,1
32477,2021-03-03,ปัตตานี,0,97,0,54,0,1
32478,2021-03-03,พระนครศรีอยุธยา,1,60,1,59,0,1
32479,2021-03-03,พะเยา,0,4,0,3,0,1
32480,2021-03-03,พังงา,0,2,0,2,0,0
32481,2021-03-03,พัทลุง,0,17,0,17,0,0
32482,2021-03-03,พิจิตร,0,10,0,9,0,1
32483,2021-03-03,พิษณุโลก,0,7,0,6,0,0
32484,2021-03-03,ภูเก็ต,0,231,0,212,0,3
32485,2021-03-03,มหาสารคาม,0,21,0,21,0,2
32486,2021-03-03,มุกดาหาร,0,4,0,4,0,0
32487,2021-03-03,ยะลา,0,142,0,89,0,2
32488,2021-03-03,ยโสธร,0,1,0,0,0,0
32489,2021-03-03,ระนอง,0,1,0,1,0,0
32490,2021-03-03,ระยอง,0,602,0,601,0,1
32491,2021-03-03,ราชบุรี,0,41,0,37,0,0
32492,2021-03-03,ร้อยเอ็ด,0,4,0,4,0,0
32493,2021-03-03,ลพบุรี,0,24,0,24,0,0
32494,2021-03-03,ลำปาง,0,7,0,7,0,0
32495,2021-03-03,ลำพูน,0,6,0,6,0,0
32496,2021-03-03,ศรีสะเกษ,0,8,0,7,0,0
32497,2021-03-03,สกลนคร,0,1,0,1,0,0
32498,2021-03-03,สงขลา,0,147,0,87,0,0
32499,2021-03-03,สตูล,0,24,0,2,0,0
32500,2021-03-03,สมุทรปราการ,0,738,0,447,0,4
32501,2021-03-03,สมุทรสงคราม,0,72,0,72,0,1
32502,2021-03-03,สมุทรสาคร,12,16264,12,16264,0,8
32503,2021-03-03,สระบุรี,0,23,0,22,0,0
32504,2021-03-03,สระแก้ว,0,15,0,9,0,0
32505,2021-03-03,สิงห์บุรี,0,17,0,17,0,0
32506,2021-03-03,สุพรรณบุรี,0,24,0,24,0,0
32507,2021-03-03,สุราษฎร์ธานี,0,30,0,27,0,0
32508,2021-03-03,สุรินทร์,0,14,0,13,0,1
32509,2021-03-03,สุโขทัย,0,4,0,4,0,0
32510,2021-03-03,หนองคาย,0,5,0,5,0,0
32511,2021-03-03,หนองบัวลำภู,0,4,0,4,0,0
32512,2021-03-03,อำนาจเจริญ,0,4,0,3,0,0
32513,2021-03-03,อุดรธานี,0,11,0,9,0,0
32514,2021-03-03,อุตรดิตถ์,0,6,0,5,0,0
32515,2021-03-03,อุทัยธานี,0,1,0,1,0,0
32516,2021-03-03,อุบลราชธานี,0,19,0,17,0,1
32517,2021-03-03,อ่างทอง,0,122,0,122,0,0
32518,2021-03-03,เชียงราย,0,74,0,10,0,0
32519,2021-03-03,เชียงใหม่,0,67,0,56,0,1
32520,2021-03-03,เพชรบุรี,0,49,0,49,0,0
32521,2021-03-03,เพชรบูรณ์,0,4,0,3,0,0
32522,2021-03-03,เลย,0,12,0,12,0,0
32523,2021-03-03,แพร่,0,1,0,1,0,0
32524,2021-03-03,แม่ฮ่องสอน,0,5,0,3,0,0
32525,2021-03-03,ไม่ระบุ,0,12,0,0,0,0
32526,2021-03-04,กระบี่,0,27,0,20,0,0
32527,2021-03-04,กรุงเทพมหานคร,7,3503,2,2287,0,31
32528,2021-03-04,กาญจนบุรี,0,16,0,14,0,0
32529,2021-03-04,กาฬสินธุ์,0,3,0,3,0,0
32530,2021-03-04,กำแพงเพชร,0,2,0,2,0,0
32531,2021-03-04,ขอนแก่น,0,19,0,18,0,0
32532,2021-03-04,จันทบุรี,0,224,0,223,0,1
32533,2021-03-04,ฉะเชิงเทรา,0,44,0,42,0,1
32534,2021-03-04,ชลบุรี,2,1426,1,733,0,5
32535,2021-03-04,ชัยนาท,0,11,0,11,0,0
32536,2021-03-04,ชัยภูมิ,0,11,0,10,0,0
32537,2021-03-04,ชุมพร,0,21,0,21,0,3
32538,2021-03-04,ตรัง,0,12,0,10,0,0
32539,2021-03-04,ตราด,0,33,0,33,0,0
32540,2021-03-04,ตาก,3,270,3,171,0,2
32541,2021-03-04,นครนายก,1,16,1,16,0,0
32542,2021-03-04,นครปฐม,0,140,0,136,0,0
32543,2021-03-04,นครพนม,0,3,0,3,0,0
32544,2021-03-04,นครราชสีมา,0,32,0,30,0,0
32545,2021-03-04,นครศรีธรรมราช,0,16,0,14,0,1
32546,2021-03-04,นครสวรรค์,0,13,0,9,0,0
32547,2021-03-04,นนทบุรี,0,415,0,324,0,3
32548,2021-03-04,นราธิวาส,3,57,0,21,0,2
32549,2021-03-04,น่าน,0,1,0,1,0,0
32550,2021-03-04,บึงกาฬ,0,0,0,0,0,0
32551,2021-03-04,บุรีรัมย์,0,15,0,11,0,1
32552,2021-03-04,ปทุมธานี,1,699,1,687,0,4
32553,2021-03-04,ประจวบคีรีขันธ์,0,20,0,13,0,2
32554,2021-03-04,ปราจีนบุรี,0,18,0,17,0,1
32555,2021-03-04,ปัตตานี,0,97,0,54,0,1
32556,2021-03-04,พระนครศรีอยุธยา,0,60,0,59,0,1
32557,2021-03-04,พะเยา,0,4,0,3,0,1
32558,2021-03-04,พังงา,0,2,0,2,0,0
32559,2021-03-04,พัทลุง,0,17,0,17,0,0
32560,2021-03-04,พิจิตร,0,10,0,9,0,1
32561,2021-03-04,พิษณุโลก,0,7,0,6,0,0
32562,2021-03-04,ภูเก็ต,0,231,0,212,0,3
32563,2021-03-04,มหาสารคาม,0,21,0,21,0,2
32564,2021-03-04,มุกดาหาร,0,4,0,4,0,0
32565,2021-03-04,ยะลา,0,142,0,89,0,2
32566,2021-03-04,ยโสธร,0,1,0,0,0,0
32567,2021-03-04,ระนอง,0,1,0,1,0,0
32568,2021-03-04,ระยอง,0,602,0,601,0,1
32569,2021-03-04,ราชบุรี,0,41,0,37,0,0
32570,2021-03-04,ร้อยเอ็ด,0,4,0,4,0,0
32571,2021-03-04,ลพบุรี,0,24,0,24,0,0
32572,2021-03-04,ลำปาง,0,7,0,7,0,0
32573,2021-03-04,ลำพูน,0,6,0,6,0,0
32574,2021-03-04,ศรีสะเกษ,0,8,0,7,0,0
32575,2021-03-04,สกลนคร,0,1,0,1,0,0
32576,2021-03-04,สงขลา,0,147,0,87,0,0
32577,2021-03-04,สตูล,0,24,0,2,0,0
32578,2021-03-04,สมุทรปราการ,0,738,0,447,0,4
32579,2021-03-04,สมุทรสงคราม,0,72,0,72,0,1
32580,2021-03-04,สมุทรสาคร,36,16300,36,16300,0,8
32581,2021-03-04,สระบุรี,0,23,0,22,0,0
32582,2021-03-04,สระแก้ว,0,15,0,9,0,0
32583,2021-03-04,สิงห์บุรี,0,17,0,17,0,0
32584,2021-03-04,สุพรรณบุรี,0,24,0,24,0,0
32585,2021-03-04,สุราษฎร์ธานี,0,30,0,27,0,0
32586,2021-03-04,สุรินทร์,0,14,0,13,0,1
32587,2021-03-04,สุโขทัย,1,5,0,4,0,0
32588,2021-03-04,หนองคาย,0,5,0,5,0,0
32589,2021-03-04,หนองบัวลำภู,0,4,0,4,0,0
32590,2021-03-04,อำนาจเจริญ,0,4,0,3,0,0
32591,2021-03-04,อุดรธานี,0,11,0,9,0,0
32592,2021-03-04,อุตรดิตถ์,0,6,0,5,0,0
32593,2021-03-04,อุทัยธานี,0,1,0,1,0,0
32594,2021-03-04,อุบลราชธานี,0,19,0,17,0,1
32595,2021-03-04,อ่างทอง,0,122,0,122,0,0
32596,2021-03-04,เชียงราย,0,74,0,10,0,0
32597,2021-03-04,เชียงใหม่,0,67,0,56,0,1
32598,2021-03-04,เพชรบุรี,0,49,0,49,0,0
32599,2021-03-04,เพชรบูรณ์,0,4,0,3,0,0
32600,2021-03-04,เลย,0,12,0,12,0,0
32601,2021-03-04,แพร่,0,1,0,1,0,0
32602,2021-03-04,แม่ฮ่องสอน,0,5,0,3,0,0
32603,2021-03-04,ไม่ระบุ,0,12,0,0,0,0
32604,2021-03-05,กระบี่,0,27,0,20,0,0
32605,2021-03-05,กรุงเทพมหานคร,12,3515,6,2293,0,31
32606,2021-03-05,กาญจนบุรี,0,16,0,14,0,0
32607,2021-03-05,กาฬสินธุ์,0,3,0,3,0,0
32608,2021-03-05,กำแพงเพชร,0,2,0,2,0,0
32609,2021-03-05,ขอนแก่น,0,19,0,18,0,0
32610,2021-03-05,จันทบุรี,0,224,0,223,0,1
32611,2021-03-05,ฉะเชิงเทรา,0,44,0,42,0,1
32612,2021-03-05,ชลบุรี,5,1431,1,734,0,5
32613,2021-03-05,ชัยนาท,0,11,0,11,0,0
32614,2021-03-05,ชัยภูมิ,0,11,0,10,0,0
32615,2021-03-05,ชุมพร,0,21,0,21,0,3
32616,2021-03-05,ตรัง,0,12,0,10,0,0
32617,2021-03-05,ตราด,0,33,0,33,0,0
32618,2021-03-05,ตาก,2,272,0,171,0,2
32619,2021-03-05,นครนายก,0,16,0,16,0,0
32620,2021-03-05,นครปฐม,0,140,0,136,0,0
32621,2021-03-05,นครพนม,0,3,0,3,0,0
32622,2021-03-05,นครราชสีมา,0,32,0,30,0,0
32623,2021-03-05,นครศรีธรรมราช,0,16,0,14,0,1
32624,2021-03-05,นครสวรรค์,0,13,0,9,0,0
32625,2021-03-05,นนทบุรี,1,416,0,324,0,3
32626,2021-03-05,นราธิวาส,0,57,0,21,0,2
32627,2021-03-05,น่าน,0,1,0,1,0,0
32628,2021-03-05,บึงกาฬ,0,0,0,0,0,0
32629,2021-03-05,บุรีรัมย์,0,15,0,11,0,1
32630,2021-03-05,ปทุมธานี,8,707,8,695,0,4
32631,2021-03-05,ประจวบคีรีขันธ์,0,20,0,13,0,2
32632,2021-03-05,ปราจีนบุรี,0,18,0,17,0,1
32633,2021-03-05,ปัตตานี,0,97,0,54,0,1
32634,2021-03-05,พระนครศรีอยุธยา,0,60,0,59,0,1
32635,2021-03-05,พะเยา,0,4,0,3,0,1
32636,2021-03-05,พังงา,0,2,0,2,0,0
32637,2021-03-05,พัทลุง,0,17,0,17,0,0
32638,2021-03-05,พิจิตร,0,10,0,9,0,1
32639,2021-03-05,พิษณุโลก,0,7,0,6,0,0
32640,2021-03-05,ภูเก็ต,0,231,0,212,0,3
32641,2021-03-05,มหาสารคาม,0,21,0,21,0,2
32642,2021-03-05,มุกดาหาร,0,4,0,4,0,0
32643,2021-03-05,ยะลา,0,142,0,89,0,2
32644,2021-03-05,ยโสธร,0,1,0,0,0,0
32645,2021-03-05,ระนอง,0,1,0,1,0,0
32646,2021-03-05,ระยอง,0,602,0,601,0,1
32647,2021-03-05,ราชบุรี,0,41,0,37,0,0
32648,2021-03-05,ร้อยเอ็ด,0,4,0,4,0,0
32649,2021-03-05,ลพบุรี,0,24,0,24,0,0
32650,2021-03-05,ลำปาง,0,7,0,7,0,0
32651,2021-03-05,ลำพูน,0,6,0,6,0,0
32652,2021-03-05,ศรีสะเกษ,0,8,0,7,0,0
32653,2021-03-05,สกลนคร,0,1,0,1,0,0
32654,2021-03-05,สงขลา,0,147,0,87,0,0
32655,2021-03-05,สตูล,0,24,0,2,0,0
32656,2021-03-05,สมุทรปราการ,1,739,0,447,0,4
32657,2021-03-05,สมุทรสงคราม,0,72,0,72,0,1
32658,2021-03-05,สมุทรสาคร,50,16350,50,16350,0,8
32659,2021-03-05,สระบุรี,0,23,0,22,0,0
32660,2021-03-05,สระแก้ว,0,15,0,9,0,0
32661,2021-03-05,สิงห์บุรี,0,17,0,17,0,0
32662,2021-03-05,สุพรรณบุรี,0,24,0,24,0,0
32663,2021-03-05,สุราษฎร์ธานี,0,30,0,27,0,0
32664,2021-03-05,สุรินทร์,0,14,0,13,0,1
32665,2021-03-05,สุโขทัย,0,5,0,4,0,0
32666,2021-03-05,หนองคาย,0,5,0,5,0,0
32667,2021-03-05,หนองบัวลำภู,0,4,0,4,0,0
32668,2021-03-05,อำนาจเจริญ,0,4,0,3,0,0
32669,2021-03-05,อุดรธานี,0,11,0,9,0,0
32670,2021-03-05,อุตรดิตถ์,0,6,0,5,0,0
32671,2021-03-05,อุทัยธานี,0,1,0,1,0,0
32672,2021-03-05,อุบลราชธานี,0,19,0,17,0,1
32673,2021-03-05,อ่างทอง,0,122,0,122,0,0
32674,2021-03-05,เชียงราย,0,74,0,10,0,0
32675,2021-03-05,เชียงใหม่,0,67,0,56,0,1
32676,2021-03-05,เพชรบุรี,0,49,0,49,0,0
32677,2021-03-05,เพชรบูรณ์,0,4,0,3,0,0
32678,2021-03-05,เลย,0,12,0,12,0,0
32679,2021-03-05,แพร่,0,1,0,1,0,0
32680,2021-03-05,แม่ฮ่องสอน,0,5,0,3,0,0
32681,2021-03-05,ไม่ระบุ,0,12,0,0,0,0
32682,2021-03-06,กระบี่,0,27,0,20,0,0
32683,2021-03-06,กรุงเทพมหานคร,14,3529,6,2299,0,31
32684,2021-03-06,กาญจนบุรี,0,16,0,14,0,0
32685,2021-03-06,กาฬสินธุ์,0,3,0,3,0,0
32686,2021-03-06,กำแพงเพชร,0,2,0,2,0,0
32687,2021-03-06,ขอนแก่น,0,19,0,18,0,0
32688,2021-03-06,จันทบุรี,0,224,0,223,0,1
32689,2021-03-06,ฉะเชิงเทรา,0,44,0,42,0,1
32690,2021-03-06,ชลบุรี,0,1431,0,734,0,5
32691,2021-03-06,ชัยนาท,0,11,0,11,0,0
32692,2021-03-06,ชัยภูมิ,0,11,0,10,0,0
32693,2021-03-06,ชุมพร,0,21,0,21,0,3
32694,2021-03-06,ตรัง,0,12,0,10,0,0
32695,2021-03-06,ตราด,0,33,0,33,0,0
32696,2021-03-06,ตาก,2,274,2,173,0,2
32697,2021-03-06,นครนายก,0,16,0,16,0,0
32698,2021-03-06,นครปฐม,0,140,0,136,0,0
32699,2021-03-06,นครพนม,0,3,0,3,0,0
32700,2021-03-06,นครราชสีมา,0,32,0,30,0,0
32701,2021-03-06,นครศรีธรรมราช,0,16,0,14,0,1
32702,2021-03-06,นครสวรรค์,0,13,0,9,0,0
32703,2021-03-06,นนทบุรี,1,417,1,325,0,3
32704,2021-03-06,นราธิวาส,0,57,0,21,0,2
32705,2021-03-06,น่าน,0,1,0,1,0,0
32706,2021-03-06,บึงกาฬ,0,0,0,0,0,0
32707,2021-03-06,บุรีรัมย์,0,15,0,11,0,1
32708,2021-03-06,ปทุมธานี,4,711,4,699,0,4
32709,2021-03-06,ประจวบคีรีขันธ์,0,20,0,13,0,2
32710,2021-03-06,ปราจีนบุรี,0,18,0,17,0,1
32711,2021-03-06,ปัตตานี,0,97,0,54,0,1
32712,2021-03-06,พระนครศรีอยุธยา,0,60,0,59,0,1
32713,2021-03-06,พะเยา,0,4,0,3,0,1
32714,2021-03-06,พังงา,0,2,0,2,0,0
32715,2021-03-06,พัทลุง,0,17,0,17,0,0
32716,2021-03-06,พิจิตร,0,10,0,9,0,1
32717,2021-03-06,พิษณุโลก,0,7,0,6,0,0
32718,2021-03-06,ภูเก็ต,0,231,0,212,0,3
32719,2021-03-06,มหาสารคาม,0,21,0,21,0,2
32720,2021-03-06,มุกดาหาร,0,4,0,4,0,0
32721,2021-03-06,ยะลา,0,142,0,89,0,2
32722,2021-03-06,ยโสธร,0,1,0,0,0,0
32723,2021-03-06,ระนอง,0,1,0,1,0,0
32724,2021-03-06,ระยอง,0,602,0,601,0,1
32725,2021-03-06,ราชบุรี,0,41,0,37,0,0
32726,2021-03-06,ร้อยเอ็ด,0,4,0,4,0,0
32727,2021-03-06,ลพบุรี,0,24,0,24,0,0
32728,2021-03-06,ลำปาง,0,7,0,7,0,0
32729,2021-03-06,ลำพูน,0,6,0,6,0,0
32730,2021-03-06,ศรีสะเกษ,0,8,0,7,0,0
32731,2021-03-06,สกลนคร,0,1,0,1,0,0
32732,2021-03-06,สงขลา,0,147,0,87,0,0
32733,2021-03-06,สตูล,0,24,0,2,0,0
